date,product,product encoded,market,size,price
43474.00,"Altan Taria Flour, First Grade",1,Saruul,kg,
43474.00,"Altan Taria Flour, First Grade",1,Tavan Erdene,kg,1100
43474.00,"Altan Taria Flour, High Grade",0,Bars,kg,1250
43474.00,"Altan Taria Flour, High Grade",0,Bayanzurkh,kg,1400
43474.00,"Altan Taria Flour, High Grade",0,Bumbugur,kg,1250
43474.00,"Altan Taria Flour, High Grade",0,Emart,kg,1448
43474.00,"Altan Taria Flour, High Grade",0,Kharkhorin,kg,1300
43474.00,"Altan Taria Flour, High Grade",0,Khuchit Shonkhor,kg,1300
43474.00,"Altan Taria Flour, High Grade",0,Max/M Mart,kg,1410
43474.00,"Altan Taria Flour, High Grade",0,Mercury/Ikh Nayad,kg,
43474.00,"Altan Taria Flour, High Grade",0,Nomin,kg,1400
43474.00,"Altan Taria Flour, High Grade",0,Orgil,kg,1420
43474.00,"Altan Taria Flour, High Grade",0,Sansar,kg,1310
43474.00,"Altan Taria Flour, High Grade",0,Saruul,kg,
43474.00,"Altan Taria Flour, High Grade",0,Tavan Erdene,kg,1300
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Bars,kg,1000
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Bayanzurkh,kg,1100
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Bumbugur,kg,1000
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Emart,kg,1100
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Kharkhorin,kg,1150
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Khuchit Shonkhor,kg,1100
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Max/M Mart,kg,1040
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Mercury/Ikh Nayad,kg,1200
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Nomin,kg,1069
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Orgil,kg,1110
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Sansar,kg,1090
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Saruul,kg,
43474.00,"Altan Taria Packaged Flour, 1st Grade",0,Tavan Erdene,kg,1100
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Bars,kg,800
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Bayanzurkh,kg,900
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Bumbugur,kg,850
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Emart,kg,840
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Kharkhorin,kg,900
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Khuchit Shonkhor,kg,850
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Max/M Mart,kg,870
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Mercury/Ikh Nayad,kg,1000
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Nomin,kg,819
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Orgil,kg,820
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Sansar,kg,850
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Saruul,kg,
43474.00,"Altan Taria Packaged Flour, 2nd Grade",0,Tavan Erdene,kg,900
43474.00,"Altan Taria Packaged Flour, High Grade",0,Bars,kg,1300
43474.00,"Altan Taria Packaged Flour, High Grade",0,Bayanzurkh,kg,1400
43474.00,"Altan Taria Packaged Flour, High Grade",0,Bumbugur,kg,1250
43474.00,"Altan Taria Packaged Flour, High Grade",0,Emart,kg,1480
43474.00,"Altan Taria Packaged Flour, High Grade",0,Kharkhorin,kg,1300
43474.00,"Altan Taria Packaged Flour, High Grade",0,Khuchit Shonkhor,kg,1300
43474.00,"Altan Taria Packaged Flour, High Grade",0,Max/M Mart,kg,1430
43474.00,"Altan Taria Packaged Flour, High Grade",0,Mercury/Ikh Nayad,kg,1500
43474.00,"Altan Taria Packaged Flour, High Grade",0,Nomin,kg,1450
43474.00,"Altan Taria Packaged Flour, High Grade",0,Orgil,kg,1340
43474.00,"Altan Taria Packaged Flour, High Grade",0,Sansar,kg,1330
43474.00,"Altan Taria Packaged Flour, High Grade",0,Saruul,kg,
43474.00,"Altan Taria Packaged Flour, High Grade",0,Tavan Erdene,kg,1300
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Bars,kg,1700
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Bayanzurkh,kg,1700
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Bumbugur,kg,1750
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Emart,kg,1860
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Kharkhorin,kg,1700
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Khuchit Shonkhor,kg,1850
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Max/M Mart,kg,1780
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Mercury/Ikh Nayad,kg,1800
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Nomin,kg,1799
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Orgil,kg,1780
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Sansar,kg,1750
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Saruul,kg,
43474.00,"Altan Taria Packaged Flour, Top Grade",0,Tavan Erdene,kg,1700
43474.00,"Apple, Fuji",0,Bars,kg,4000
43474.00,"Apple, Fuji",0,Bayanzurkh,kg,4500
43474.00,"Apple, Fuji",0,Bumbugur,kg,4500
43474.00,"Apple, Fuji",0,Emart,kg,
43474.00,"Apple, Fuji",0,Kharkhorin,kg,4000
43474.00,"Apple, Fuji",0,Khuchit Shonkhor,kg,4000
43474.00,"Apple, Fuji",0,Max/M Mart,kg,4500
43474.00,"Apple, Fuji",0,Mercury/Ikh Nayad,kg,
43474.00,"Apple, Fuji",0,Nomin,kg,4199
43474.00,"Apple, Fuji",0,Orgil,kg,4800
43474.00,"Apple, Fuji",0,Sansar,kg,4500
43474.00,"Apple, Fuji",0,Saruul,kg,
43474.00,"Apple, Fuji",0,Tavan Erdene,kg,4500
43474.00,Atar Brand Bread,0,Bars,each,1200
43474.00,Atar Brand Bread,0,Bayanzurkh,each,1200
43474.00,Atar Brand Bread,0,Bumbugur,each,1200
43474.00,Atar Brand Bread,0,Emart,each,1310
43474.00,Atar Brand Bread,0,Kharkhorin,each,1200
43474.00,Atar Brand Bread,0,Khuchit Shonkhor,each,1250
43474.00,Atar Brand Bread,0,Max/M Mart,each,1310
43474.00,Atar Brand Bread,0,Mercury/Ikh Nayad,each,1300
43474.00,Atar Brand Bread,0,Nomin,each,1239
43474.00,Atar Brand Bread,0,Orgil,each,1240
43474.00,Atar Brand Bread,0,Sansar,each,1320
43474.00,Atar Brand Bread,0,Saruul,each,
43474.00,Atar Brand Bread,0,Tavan Erdene,each,1250
43474.00,Beef Boneless,0,Bars,kg,10000
43474.00,Beef Boneless,0,Bayanzurkh,kg,10000
43474.00,Beef Boneless,0,Bumbugur,kg,10000
43474.00,Beef Boneless,0,Emart,kg,10200
43474.00,Beef Boneless,0,Kharkhorin,kg,10000
43474.00,Beef Boneless,0,Khuchit Shonkhor,kg,10000
43474.00,Beef Boneless,0,Max/M Mart,kg,
43474.00,Beef Boneless,0,Mercury/Ikh Nayad,kg,12000
43474.00,Beef Boneless,0,Nomin,kg,10299
43474.00,Beef Boneless,0,Orgil,kg,
43474.00,Beef Boneless,0,Sansar,kg,
43474.00,Beef Boneless,0,Saruul,kg,
43474.00,Beef Boneless,0,Tavan Erdene,kg,11000
43474.00,Beef w/Bones,0,Bars,kg,8500
43474.00,Beef w/Bones,0,Bayanzurkh,kg,8500
43474.00,Beef w/Bones,0,Bumbugur,kg,8500
43474.00,Beef w/Bones,0,Emart,kg,8900
43474.00,Beef w/Bones,0,Kharkhorin,kg,8000
43474.00,Beef w/Bones,0,Khuchit Shonkhor,kg,8500
43474.00,Beef w/Bones,0,Max/M Mart,kg,
43474.00,Beef w/Bones,0,Mercury/Ikh Nayad,kg,9500
43474.00,Beef w/Bones,0,Nomin,kg,9299
43474.00,Beef w/Bones,0,Orgil,kg,
43474.00,Beef w/Bones,0,Sansar,kg,
43474.00,Beef w/Bones,0,Saruul,kg,
43474.00,Beef w/Bones,0,Tavan Erdene,kg,9000
43474.00,"Beet, Mongolian",0,Bars,kg,1500
43474.00,"Beet, Mongolian",0,Bayanzurkh,kg,1500
43474.00,"Beet, Mongolian",0,Bumbugur,kg,1500
43474.00,"Beet, Mongolian",0,Emart,kg,
43474.00,"Beet, Mongolian",0,Kharkhorin,kg,1500
43474.00,"Beet, Mongolian",0,Khuchit Shonkhor,kg,1500
43474.00,"Beet, Mongolian",0,Max/M Mart,kg,
43474.00,"Beet, Mongolian",0,Mercury/Ikh Nayad,kg,1500
43474.00,"Beet, Mongolian",0,Nomin,kg,1499
43474.00,"Beet, Mongolian",0,Orgil,kg,
43474.00,"Beet, Mongolian",0,Sansar,kg,
43474.00,"Beet, Mongolian",0,Saruul,kg,
43474.00,"Beet, Mongolian",0,Tavan Erdene,kg,1800
43474.00,Brown Bread,0,Bars,300 g,900
43474.00,Brown Bread,0,Bayanzurkh,300 g,950
43474.00,Brown Bread,0,Bumbugur,300 g,850
43474.00,Brown Bread,0,Emart,300 g,990
43474.00,Brown Bread,0,Kharkhorin,300 g,900
43474.00,Brown Bread,0,Khuchit Shonkhor,300 g,950
43474.00,Brown Bread,0,Max/M Mart,300 g,1040
43474.00,Brown Bread,0,Mercury/Ikh Nayad,300 g,1000
43474.00,Brown Bread,0,Nomin,300 g,969
43474.00,Brown Bread,0,Orgil,300 g,1020
43474.00,Brown Bread,0,Sansar,300 g,980
43474.00,Brown Bread,0,Saruul,300 g,
43474.00,Brown Bread,0,Tavan Erdene,300 g,950
43474.00,"Butter, Suu LTD",0,Bars,kg,4200
43474.00,"Butter, Suu LTD",0,Bayanzurkh,kg,4300
43474.00,"Butter, Suu LTD",0,Bumbugur,kg,
43474.00,"Butter, Suu LTD",0,Emart,kg,
43474.00,"Butter, Suu LTD",0,Kharkhorin,kg,
43474.00,"Butter, Suu LTD",0,Khuchit Shonkhor,kg,4500
43474.00,"Butter, Suu LTD",0,Max/M Mart,kg,4290
43474.00,"Butter, Suu LTD",0,Mercury/Ikh Nayad,kg,
43474.00,"Butter, Suu LTD",0,Nomin,kg,
43474.00,"Butter, Suu LTD",0,Orgil,kg,
43474.00,"Butter, Suu LTD",0,Sansar,kg,
43474.00,"Butter, Suu LTD",0,Saruul,kg,
43474.00,"Butter, Suu LTD",0,Tavan Erdene,kg,
43474.00,"Cabbage, Mongolian",0,Bars,kg,900
43474.00,"Cabbage, Mongolian",0,Bayanzurkh,kg,1000
43474.00,"Cabbage, Mongolian",0,Bumbugur,kg,1000
43474.00,"Cabbage, Mongolian",0,Emart,kg,
43474.00,"Cabbage, Mongolian",0,Kharkhorin,kg,1000
43474.00,"Cabbage, Mongolian",0,Khuchit Shonkhor,kg,1000
43474.00,"Cabbage, Mongolian",0,Max/M Mart,kg,1440
43474.00,"Cabbage, Mongolian",0,Mercury/Ikh Nayad,kg,1000
43474.00,"Cabbage, Mongolian",0,Nomin,kg,1399
43474.00,"Cabbage, Mongolian",0,Orgil,kg,1499
43474.00,"Cabbage, Mongolian",0,Sansar,kg,1470
43474.00,"Cabbage, Mongolian",0,Saruul,kg,
43474.00,"Cabbage, Mongolian",0,Tavan Erdene,kg,1200
43474.00,"Carrot, Mongolian",0,Bars,kg,1000
43474.00,"Carrot, Mongolian",0,Bayanzurkh,kg,900
43474.00,"Carrot, Mongolian",0,Bumbugur,kg,1000
43474.00,"Carrot, Mongolian",0,Emart,kg,1360
43474.00,"Carrot, Mongolian",0,Kharkhorin,kg,1000
43474.00,"Carrot, Mongolian",0,Khuchit Shonkhor,kg,900
43474.00,"Carrot, Mongolian",0,Max/M Mart,kg,1199
43474.00,"Carrot, Mongolian",0,Mercury/Ikh Nayad,kg,1200
43474.00,"Carrot, Mongolian",0,Nomin,kg,1249
43474.00,"Carrot, Mongolian",0,Orgil,kg,1299
43474.00,"Carrot, Mongolian",0,Sansar,kg,999
43474.00,"Carrot, Mongolian",0,Saruul,kg,
43474.00,"Carrot, Mongolian",0,Tavan Erdene,kg,1000
43474.00,"Egg, Russian",0,Bars,each,280
43474.00,"Egg, Russian",0,Bayanzurkh,each,280
43474.00,"Egg, Russian",0,Bumbugur,each,280
43474.00,"Egg, Russian",0,Emart,each,400
43474.00,"Egg, Russian",0,Kharkhorin,each,300
43474.00,"Egg, Russian",0,Khuchit Shonkhor,each,280
43474.00,"Egg, Russian",0,Max/M Mart,each,375
43474.00,"Egg, Russian",0,Mercury/Ikh Nayad,each,350
43474.00,"Egg, Russian",0,Nomin,each,390
43474.00,"Egg, Russian",0,Orgil,each,380
43474.00,"Egg, Russian",0,Sansar,each,340
43474.00,"Egg, Russian",0,Saruul,each,
43474.00,"Egg, Russian",0,Tavan Erdene,each,310
43474.00,Goat Meat w/Bones,0,Bars,kg,
43474.00,Goat Meat w/Bones,0,Bayanzurkh,kg,
43474.00,Goat Meat w/Bones,0,Bumbugur,kg,
43474.00,Goat Meat w/Bones,0,Emart,kg,
43474.00,Goat Meat w/Bones,0,Kharkhorin,kg,5800
43474.00,Goat Meat w/Bones,0,Khuchit Shonkhor,kg,5800
43474.00,Goat Meat w/Bones,0,Max/M Mart,kg,
43474.00,Goat Meat w/Bones,0,Mercury/Ikh Nayad,kg,
43474.00,Goat Meat w/Bones,0,Nomin,kg,
43474.00,Goat Meat w/Bones,0,Orgil,kg,
43474.00,Goat Meat w/Bones,0,Sansar,kg,
43474.00,Goat Meat w/Bones,0,Saruul,kg,
43474.00,Goat Meat w/Bones,0,Tavan Erdene,kg,
43474.00,"Gree Tea, Georgia",0,Bars,kg,1500
43474.00,"Gree Tea, Georgia",0,Bayanzurkh,kg,1500
43474.00,"Gree Tea, Georgia",0,Bumbugur,kg,1500
43474.00,"Gree Tea, Georgia",0,Emart,kg,1520
43474.00,"Gree Tea, Georgia",0,Kharkhorin,kg,1500
43474.00,"Gree Tea, Georgia",0,Khuchit Shonkhor,kg,1500
43474.00,"Gree Tea, Georgia",0,Max/M Mart,kg,1540
43474.00,"Gree Tea, Georgia",0,Mercury/Ikh Nayad,kg,
43474.00,"Gree Tea, Georgia",0,Nomin,kg,1599
43474.00,"Gree Tea, Georgia",0,Orgil,kg,1530
43474.00,"Gree Tea, Georgia",0,Sansar,kg,1550
43474.00,"Gree Tea, Georgia",0,Saruul,kg,
43474.00,"Gree Tea, Georgia",0,Tavan Erdene,kg,1500
43474.00,Horse Meat w/Bones,0,Bars,kg,
43474.00,Horse Meat w/Bones,0,Bayanzurkh,kg,6500
43474.00,Horse Meat w/Bones,0,Bumbugur,kg,7000
43474.00,Horse Meat w/Bones,0,Emart,kg,
43474.00,Horse Meat w/Bones,0,Kharkhorin,kg,6500
43474.00,Horse Meat w/Bones,0,Khuchit Shonkhor,kg,7000
43474.00,Horse Meat w/Bones,0,Max/M Mart,kg,
43474.00,Horse Meat w/Bones,0,Mercury/Ikh Nayad,kg,
43474.00,Horse Meat w/Bones,0,Nomin,kg,
43474.00,Horse Meat w/Bones,0,Orgil,kg,
43474.00,Horse Meat w/Bones,0,Sansar,kg,
43474.00,Horse Meat w/Bones,0,Saruul,kg,
43474.00,Horse Meat w/Bones,0,Tavan Erdene,kg,
43474.00,"Milk, Bulk",0,Bars,liter,
43474.00,"Milk, Bulk",0,Bayanzurkh,liter,
43474.00,"Milk, Bulk",0,Bumbugur,liter,
43474.00,"Milk, Bulk",0,Emart,liter,
43474.00,"Milk, Bulk",0,Kharkhorin,liter,1800
43474.00,"Milk, Bulk",0,Khuchit Shonkhor,liter,
43474.00,"Milk, Bulk",0,Max/M Mart,liter,
43474.00,"Milk, Bulk",0,Mercury/Ikh Nayad,liter,
43474.00,"Milk, Bulk",0,Nomin,liter,
43474.00,"Milk, Bulk",0,Orgil,liter,
43474.00,"Milk, Bulk",0,Sansar,liter,
43474.00,"Milk, Bulk",0,Saruul,liter,
43474.00,"Milk, Bulk",0,Tavan Erdene,liter,2000
43474.00,Mutton Boneless,0,Bars,kg,7500
43474.00,Mutton Boneless,0,Bayanzurkh,kg,7000
43474.00,Mutton Boneless,0,Bumbugur,kg,7500
43474.00,Mutton Boneless,0,Emart,kg,
43474.00,Mutton Boneless,0,Kharkhorin,kg,6800
43474.00,Mutton Boneless,0,Khuchit Shonkhor,kg,7000
43474.00,Mutton Boneless,0,Max/M Mart,kg,8900
43474.00,Mutton Boneless,0,Mercury/Ikh Nayad,kg,
43474.00,Mutton Boneless,0,Nomin,kg,
43474.00,Mutton Boneless,0,Orgil,kg,
43474.00,Mutton Boneless,0,Sansar,kg,
43474.00,Mutton Boneless,0,Saruul,kg,
43474.00,Mutton Boneless,0,Tavan Erdene,kg,
43474.00,Mutton w/Bones,0,Bars,kg,7000
43474.00,Mutton w/Bones,0,Bayanzurkh,kg,6500
43474.00,Mutton w/Bones,0,Bumbugur,kg,6800
43474.00,Mutton w/Bones,0,Emart,kg,6900
43474.00,Mutton w/Bones,0,Kharkhorin,kg,6300
43474.00,Mutton w/Bones,0,Khuchit Shonkhor,kg,6500
43474.00,Mutton w/Bones,0,Max/M Mart,kg,6900
43474.00,Mutton w/Bones,0,Mercury/Ikh Nayad,kg,7500
43474.00,Mutton w/Bones,0,Nomin,kg,7399
43474.00,Mutton w/Bones,0,Orgil,kg,
43474.00,Mutton w/Bones,0,Sansar,kg,
43474.00,Mutton w/Bones,0,Saruul,kg,
43474.00,Mutton w/Bones,0,Tavan Erdene,kg,8000
43474.00,"Onion, China",0,Bars,kg,1000
43474.00,"Onion, China",0,Bayanzurkh,kg,1000
43474.00,"Onion, China",0,Bumbugur,kg,1000
43474.00,"Onion, China",0,Emart,kg,
43474.00,"Onion, China",0,Kharkhorin,kg,1000
43474.00,"Onion, China",0,Khuchit Shonkhor,kg,1000
43474.00,"Onion, China",0,Max/M Mart,kg,1300
43474.00,"Onion, China",0,Mercury/Ikh Nayad,kg,1500
43474.00,"Onion, China",0,Nomin,kg,1199
43474.00,"Onion, China",0,Orgil,kg,
43474.00,"Onion, China",0,Sansar,kg,1200
43474.00,"Onion, China",0,Saruul,kg,
43474.00,"Onion, China",0,Tavan Erdene,kg,1500
43474.00,"Potato, Mongolian",0,Bars,kg,700
43474.00,"Potato, Mongolian",0,Bayanzurkh,kg,800
43474.00,"Potato, Mongolian",0,Bumbugur,kg,800
43474.00,"Potato, Mongolian",0,Emart,kg,680
43474.00,"Potato, Mongolian",0,Kharkhorin,kg,600
43474.00,"Potato, Mongolian",0,Khuchit Shonkhor,kg,700
43474.00,"Potato, Mongolian",0,Max/M Mart,kg,999
43474.00,"Potato, Mongolian",0,Mercury/Ikh Nayad,kg,1000
43474.00,"Potato, Mongolian",0,Nomin,kg,699
43474.00,"Potato, Mongolian",0,Orgil,kg,899
43474.00,"Potato, Mongolian",0,Sansar,kg,999
43474.00,"Potato, Mongolian",0,Saruul,kg,
43474.00,"Potato, Mongolian",0,Tavan Erdene,kg,1000
43474.00,"Round Bread, Czech Style",0,Bars,each,1300
43474.00,"Round Bread, Czech Style",0,Bayanzurkh,each,1400
43474.00,"Round Bread, Czech Style",0,Bumbugur,each,1300
43474.00,"Round Bread, Czech Style",0,Emart,each,1370
43474.00,"Round Bread, Czech Style",0,Kharkhorin,each,1350
43474.00,"Round Bread, Czech Style",0,Khuchit Shonkhor,each,1400
43474.00,"Round Bread, Czech Style",0,Max/M Mart,each,1440
43474.00,"Round Bread, Czech Style",0,Mercury/Ikh Nayad,each,1400
43474.00,"Round Bread, Czech Style",0,Nomin,each,1379
43474.00,"Round Bread, Czech Style",0,Orgil,each,1460
43474.00,"Round Bread, Czech Style",0,Sansar,each,1430
43474.00,"Round Bread, Czech Style",0,Saruul,each,
43474.00,"Round Bread, Czech Style",0,Tavan Erdene,each,1400
43474.00,Sugar,0,Bars,kg,2600
43474.00,Sugar,0,Bayanzurkh,kg,2750
43474.00,Sugar,0,Bumbugur,kg,2600
43474.00,Sugar,0,Emart,kg,
43474.00,Sugar,0,Kharkhorin,kg,2600
43474.00,Sugar,0,Khuchit Shonkhor,kg,2600
43474.00,Sugar,0,Max/M Mart,kg,
43474.00,Sugar,0,Mercury/Ikh Nayad,kg,
43474.00,Sugar,0,Nomin,kg,
43474.00,Sugar,0,Orgil,kg,
43474.00,Sugar,0,Sansar,kg,
43474.00,Sugar,0,Saruul,kg,
43474.00,Sugar,0,Tavan Erdene,kg,2700
43474.00,"Suu Brand Milk, 0.5l",0,Bars,liter,1100
43474.00,"Suu Brand Milk, 0.5l",0,Bayanzurkh,liter,1100
43474.00,"Suu Brand Milk, 0.5l",0,Bumbugur,liter,1100
43474.00,"Suu Brand Milk, 0.5l",0,Emart,liter,1100
43474.00,"Suu Brand Milk, 0.5l",0,Kharkhorin,liter,1100
43474.00,"Suu Brand Milk, 0.5l",0,Khuchit Shonkhor,liter,1150
43474.00,"Suu Brand Milk, 0.5l",0,Max/M Mart,liter,1110
43474.00,"Suu Brand Milk, 0.5l",0,Mercury/Ikh Nayad,liter,1200
43474.00,"Suu Brand Milk, 0.5l",0,Nomin,liter,1099
43474.00,"Suu Brand Milk, 0.5l",0,Orgil,liter,1149
43474.00,"Suu Brand Milk, 0.5l",0,Sansar,liter,1180
43474.00,"Suu Brand Milk, 0.5l",0,Saruul,liter,
43474.00,"Suu Brand Milk, 0.5l",0,Tavan Erdene,liter,1100
43474.00,"Suu Brand Milk, 1l",0,Bars,liter,2700
43474.00,"Suu Brand Milk, 1l",0,Bayanzurkh,liter,2650
43474.00,"Suu Brand Milk, 1l",0,Bumbugur,liter,2700
43474.00,"Suu Brand Milk, 1l",0,Emart,liter,2750
43474.00,"Suu Brand Milk, 1l",0,Kharkhorin,liter,2700
43474.00,"Suu Brand Milk, 1l",0,Khuchit Shonkhor,liter,2700
43474.00,"Suu Brand Milk, 1l",0,Max/M Mart,liter,2670
43474.00,"Suu Brand Milk, 1l",0,Mercury/Ikh Nayad,liter,2800
43474.00,"Suu Brand Milk, 1l",0,Nomin,liter,2829
43474.00,"Suu Brand Milk, 1l",0,Orgil,liter,2680
43474.00,"Suu Brand Milk, 1l",0,Sansar,liter,2790
43474.00,"Suu Brand Milk, 1l",0,Saruul,liter,
43474.00,"Suu Brand Milk, 1l",0,Tavan Erdene,liter,2800
43474.00,Vegatable Oil,0,Bars,1 liter,3300
43474.00,Vegatable Oil,0,Bayanzurkh,1 liter,3200
43474.00,Vegatable Oil,0,Bumbugur,1 liter,3200
43474.00,Vegatable Oil,0,Emart,1 liter,3750
43474.00,Vegatable Oil,0,Kharkhorin,1 liter,3200
43474.00,Vegatable Oil,0,Khuchit Shonkhor,1 liter,3300
43474.00,Vegatable Oil,0,Max/M Mart,1 liter,3740
43474.00,Vegatable Oil,0,Mercury/Ikh Nayad,1 liter,
43474.00,Vegatable Oil,0,Nomin,1 liter,3749
43474.00,Vegatable Oil,0,Orgil,1 liter,3750
43474.00,Vegatable Oil,0,Sansar,1 liter,3690
43474.00,Vegatable Oil,0,Saruul,1 liter,
43474.00,Vegatable Oil,0,Tavan Erdene,1 liter,3400
43474.00,White Rice,0,Bars,kg,3200
43474.00,White Rice,0,Bayanzurkh,kg,3150
43474.00,White Rice,0,Bumbugur,kg,3100
43474.00,White Rice,0,Emart,kg,
43474.00,White Rice,0,Kharkhorin,kg,3200
43474.00,White Rice,0,Khuchit Shonkhor,kg,3200
43474.00,White Rice,0,Max/M Mart,kg,3570
43474.00,White Rice,0,Mercury/Ikh Nayad,kg,
43474.00,White Rice,0,Nomin,kg,3480
43474.00,White Rice,0,Orgil,kg,
43474.00,White Rice,0,Sansar,kg,3280
43474.00,White Rice,0,Saruul,kg,
43474.00,White Rice,0,Tavan Erdene,kg,3300
43474.00,Yellow Rice,0,Bars,kg,1800
43474.00,Yellow Rice,0,Bayanzurkh,kg,2000
43474.00,Yellow Rice,0,Bumbugur,kg,1800
43474.00,Yellow Rice,0,Emart,kg,
43474.00,Yellow Rice,0,Kharkhorin,kg,2000
43474.00,Yellow Rice,0,Khuchit Shonkhor,kg,1800
43474.00,Yellow Rice,0,Max/M Mart,kg,
43474.00,Yellow Rice,0,Mercury/Ikh Nayad,kg,
43474.00,Yellow Rice,0,Nomin,kg,
43474.00,Yellow Rice,0,Orgil,kg,
43474.00,Yellow Rice,0,Sansar,kg,
43474.00,Yellow Rice,0,Saruul,kg,
43474.00,Yellow Rice,0,Tavan Erdene,kg,2000
43474.00,Yogurt,0,Bars,liter,2500
43474.00,Yogurt,0,Bayanzurkh,liter,2500
43474.00,Yogurt,0,Bumbugur,liter,2550
43474.00,Yogurt,0,Emart,liter,2420
43474.00,Yogurt,0,Kharkhorin,liter,2500
43474.00,Yogurt,0,Khuchit Shonkhor,liter,2500
43474.00,Yogurt,0,Max/M Mart,liter,2580
43474.00,Yogurt,0,Mercury/Ikh Nayad,liter,2600
43474.00,Yogurt,0,Nomin,liter,2580
43474.00,Yogurt,0,Orgil,liter,2650
43474.00,Yogurt,0,Sansar,liter,2580
43474.00,Yogurt,0,Saruul,liter,
43474.00,Yogurt,0,Tavan Erdene,liter,2500
43481.00,"Altan Taria Flour, First Grade",1,Bars,kg,950
43481.00,"Altan Taria Flour, First Grade",1,Bayanzurkh,kg,1100
43481.00,"Altan Taria Flour, First Grade",1,Bumbugur,kg,1000
43481.00,"Altan Taria Flour, First Grade",1,Emart,kg,1080
43481.00,"Altan Taria Flour, First Grade",1,Kharkhorin,kg,1100
43481.00,"Altan Taria Flour, First Grade",1,Khuchit Shonkhor,kg,1050
43481.00,"Altan Taria Flour, First Grade",1,Max/M Mart,kg,1012
43481.00,"Altan Taria Flour, First Grade",1,Mercury/Ikh Nayad,kg,
43481.00,"Altan Taria Flour, First Grade",1,Nomin,kg,1010
43481.00,"Altan Taria Flour, First Grade",1,Orgil,kg,1075
43481.00,"Altan Taria Flour, First Grade",1,Sansar,kg,1160
43481.00,"Altan Taria Flour, First Grade",1,Saruul,kg,
43481.00,"Altan Taria Flour, First Grade",1,Tavan Erdene,kg,1100
43481.00,"Altan Taria Flour, High Grade",0,Bars,kg,1250
43481.00,"Altan Taria Flour, High Grade",0,Bayanzurkh,kg,1400
43481.00,"Altan Taria Flour, High Grade",0,Bumbugur,kg,1250
43481.00,"Altan Taria Flour, High Grade",0,Emart,kg,1448
43481.00,"Altan Taria Flour, High Grade",0,Kharkhorin,kg,1300
43481.00,"Altan Taria Flour, High Grade",0,Khuchit Shonkhor,kg,1300
43481.00,"Altan Taria Flour, High Grade",0,Max/M Mart,kg,1410
43481.00,"Altan Taria Flour, High Grade",0,Mercury/Ikh Nayad,kg,
43481.00,"Altan Taria Flour, High Grade",0,Nomin,kg,1400
43481.00,"Altan Taria Flour, High Grade",0,Orgil,kg,1420
43481.00,"Altan Taria Flour, High Grade",0,Sansar,kg,1310
43481.00,"Altan Taria Flour, High Grade",0,Saruul,kg,
43481.00,"Altan Taria Flour, High Grade",0,Tavan Erdene,kg,1300
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Bars,kg,1000
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Bayanzurkh,kg,1100
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Bumbugur,kg,1000
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Emart,kg,1100
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Kharkhorin,kg,1150
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Khuchit Shonkhor,kg,1100
43481.00,"Altan Taria Packaged Flour, 1st Grade",0,Max/M Mart,kg,1040
